filename,width,height,class,xmin,ymin,xmax,ymax
/content/models/research/object_detection/images/train/nike_204_random_rotation_0.jpg,960,1200,nike,606,534,662,573
/content/models/research/object_detection/images/train/nike_204_random_rotation_0.jpg,960,1200,nike,592,761,622,780
/content/models/research/object_detection/images/train/nike_204_random_rotation_0.jpg,960,1200,nike,158,661,249,764
/content/models/research/object_detection/images/train/nike_213.jpg,480,360,nike,107,207,284,250
/content/models/research/object_detection/images/train/nike_213.jpg,480,360,nike,287,53,314,97
/content/models/research/object_detection/images/train/nike_115_resize_0.jpg,1366,768,nike,290,346,313,359
/content/models/research/object_detection/images/train/nike_130_random_rotation_0.jpg,1366,768,nike,623,432,676,466
/content/models/research/object_detection/images/train/nike_53_random_rotation_0.jpg,640,426,nike,280,175,369,232
/content/models/research/object_detection/images/train/nike_123_random_rotation_0.jpg,1366,768,nike,663,467,703,486
/content/models/research/object_detection/images/train/nike_244.jpg,194,259,nike,76,89,148,127
/content/models/research/object_detection/images/train/nike_44_random_hsv_random_shear_2_0.jpg,640,474,nike,389,146,458,172
/content/models/research/object_detection/images/train/nike_44_random_hsv_random_shear_2_0.jpg,640,474,nike,304,184,319,192
/content/models/research/object_detection/images/train/nike_31_random_hsv_0.jpg,640,427,nike,264,115,322,229
/content/models/research/object_detection/images/train/nike_10_random_hsv_random_rotation_2_0.jpg,1024,1024,nike,459,449,671,617
/content/models/research/object_detection/images/train/nike_10_random_hsv_random_rotation_2_0.jpg,1024,1024,nike,625,258,833,362
/content/models/research/object_detection/images/train/nike_286.jpg,1600,1600,nike,747,1138,913,1226
/content/models/research/object_detection/images/train/nike_38.jpg,640,427,nike,354,146,440,259
/content/models/research/object_detection/images/train/nike_209_random_hsv_random_rotation_2_0.jpg,334,445,nike,113,64,200,100
/content/models/research/object_detection/images/train/nike_209_random_hsv_random_rotation_2_0.jpg,334,445,nike,257,243,283,255
/content/models/research/object_detection/images/train/nike_244_random_hsv_0.jpg,194,259,nike,76,89,148,127
/content/models/research/object_detection/images/train/nike_49_resize_0.jpg,640,480,nike,162,342,205,396
/content/models/research/object_detection/images/train/nike_291_random_rotation_0.jpg,680,440,nike,106,152,200,194
/content/models/research/object_detection/images/train/nike_140_random_hsv_0.jpg,1366,768,nike,1107,122,1138,138
/content/models/research/object_detection/images/train/nike_7_random_hsv_0.jpg,312,483,nike,128,211,185,236
/content/models/research/object_detection/images/train/nike_221_resize_0.jpg,228,350,nike,218,244,431,500
/content/models/research/object_detection/images/train/nike_207.jpg,1600,450,nike,1092,213,1250,272
/content/models/research/object_detection/images/train/nike_116_resize_0.jpg,1366,768,nike,375,457,392,472
/content/models/research/object_detection/images/train/nike_34.jpg,640,640,nike,155,60,639,328
/content/models/research/object_detection/images/train/nike_16_resize_0.jpg,948,948,nike,370,480,555,595
/content/models/research/object_detection/images/train/nike_59.jpg,640,427,nike,54,134,325,254
/content/models/research/object_detection/images/train/nike_59.jpg,640,427,nike,512,151,560,219
/content/models/research/object_detection/images/train/nike_279_random_hsv_random_shear_2_0.jpg,618,410,nike,333,101,533,181
/content/models/research/object_detection/images/train/nike_238_resize_0.jpg,259,194,nike,90,301,247,409
/content/models/research/object_detection/images/train/nike_267.jpg,510,612,nike,223,244,284,269
/content/models/research/object_detection/images/train/nike_258_random_hsv_random_shear_2_0.jpg,225,225,nike,145,139,180,160
/content/models/research/object_detection/images/train/nike_258_random_hsv_random_shear_2_0.jpg,225,225,nike,82,75,124,115
/content/models/research/object_detection/images/train/nike_135.jpg,1366,768,nike,641,426,673,455
/content/models/research/object_detection/images/train/nike_117_random_hsv_random_rotation_2_0.jpg,1366,768,nike,688,396,714,412
/content/models/research/object_detection/images/train/nike_255.jpg,186,272,nike,32,171,100,197
/content/models/research/object_detection/images/train/nike_47_random_hsv_0.jpg,1024,647,nike,412,109,459,173
/content/models/research/object_detection/images/train/nike_47_random_hsv_0.jpg,1024,647,nike,943,599,1004,627
/content/models/research/object_detection/images/train/nike_50_random_hsv_random_rotation_2_0.jpg,640,424,nike,186,95,318,158
/content/models/research/object_detection/images/train/nike_297.jpg,480,480,nike,156,122,188,135
/content/models/research/object_detection/images/train/nike_33_random_hsv_random_rotation_2_0.jpg,1024,683,nike,413,269,629,400
/content/models/research/object_detection/images/train/nike_235_random_hsv_random_rotation_2_0.jpg,400,400,nike,103,149,342,338
/content/models/research/object_detection/images/train/nike_109.jpg,1366,768,nike,674,497,720,533
/content/models/research/object_detection/images/train/nike_127_random_hsv_0.jpg,1366,768,nike,556,436,599,457
/content/models/research/object_detection/images/train/nike_32_resize_0.jpg,700,434,nike,391,275,436,302
/content/models/research/object_detection/images/train/nike_32_resize_0.jpg,700,434,nike,299,282,345,304
/content/models/research/object_detection/images/train/nike_58.jpg,640,428,nike,279,198,397,280
/content/models/research/object_detection/images/train/nike_213_random_hsv_random_shear_2_0.jpg,480,360,nike,121,207,288,250
/content/models/research/object_detection/images/train/nike_213_random_hsv_random_shear_2_0.jpg,480,360,nike,267,53,296,97
/content/models/research/object_detection/images/train/nike_255_random_hsv_random_rotation_2_0.jpg,186,272,nike,40,168,103,198
/content/models/research/object_detection/images/train/nike_44.jpg,640,474,nike,384,146,462,172
/content/models/research/object_detection/images/train/nike_44.jpg,640,474,nike,280,183,299,192
/content/models/research/object_detection/images/train/nike_101_random_hsv_0.jpg,1366,768,nike,700,240,753,265
/content/models/research/object_detection/images/train/nike_283_random_hsv_random_rotation_2_0.jpg,3500,2426,nike,976,243,1760,902
/content/models/research/object_detection/images/train/nike_283_random_hsv_random_rotation_2_0.jpg,3500,2426,nike,452,1765,542,1803
/content/models/research/object_detection/images/train/nike_254_random_hsv_random_shear_2_0.jpg,201,251,nike,67,103,83,111
/content/models/research/object_detection/images/train/nike_249.jpg,300,168,nike,137,96,239,132
/content/models/research/object_detection/images/train/nike_138_random_hsv_random_rotation_2_0.jpg,1366,768,nike,738,354,799,389
/content/models/research/object_detection/images/train/nike_232_resize_0.jpg,700,700,nike,271,308,516,438
/content/models/research/object_detection/images/train/nike_232_resize_0.jpg,700,700,nike,34,220,146,385
/content/models/research/object_detection/images/train/nike_102_random_hsv_random_rotation_2_0.jpg,1366,768,nike,733,392,768,415
/content/models/research/object_detection/images/train/nike_287.jpg,660,220,nike,307,89,350,104
/content/models/research/object_detection/images/train/nike_287.jpg,660,220,nike,523,89,564,103
/content/models/research/object_detection/images/train/nike_287.jpg,660,220,nike,79,86,115,104
/content/models/research/object_detection/images/train/nike_287.jpg,660,220,nike,117,203,131,210
/content/models/research/object_detection/images/train/nike_49_random_hsv_random_shear_2_0.jpg,640,480,nike,204,322,256,386
/content/models/research/object_detection/images/train/nike_215_resize_0.jpg,800,1201,nike,541,196,700,444
/content/models/research/object_detection/images/train/nike_215_resize_0.jpg,800,1201,nike,183,223,383,418
/content/models/research/object_detection/images/train/nike_54.jpg,640,425,nike,301,141,346,228
/content/models/research/object_detection/images/train/nike_213_resize_0.jpg,480,360,nike,222,553,589,642
/content/models/research/object_detection/images/train/nike_213_resize_0.jpg,480,360,nike,595,233,651,325
/content/models/research/object_detection/images/train/nike_203_random_hsv_0.jpg,600,800,nike,232,249,400,386
/content/models/research/object_detection/images/train/nike_252_random_hsv_random_rotation_2_0.jpg,200,252,nike,80,132,105,148
/content/models/research/object_detection/images/train/nike_49_random_hsv_random_rotation_2_0.jpg,640,480,nike,194,321,245,384
/content/models/research/object_detection/images/train/nike_203_random_hsv_random_rotation_2_0.jpg,600,800,nike,230,249,396,388
/content/models/research/object_detection/images/train/nike_55_random_rotation_0.jpg,600,400,nike,299,113,361,196
/content/models/research/object_detection/images/train/nike_5_random_rotation_0.jpg,640,480,nike,185,201,235,316
/content/models/research/object_detection/images/train/nike_51.jpg,640,480,nike,52,133,599,345
/content/models/research/object_detection/images/train/nike_137_random_rotation_0.jpg,1366,768,nike,577,328,600,345
/content/models/research/object_detection/images/train/nike_102_random_hsv_0.jpg,1366,768,nike,734,408,768,432
/content/models/research/object_detection/images/train/nike_135_random_hsv_0.jpg,1366,768,nike,641,426,673,455
/content/models/research/object_detection/images/train/nike_284_random_hsv_0.jpg,500,500,nike,247,279,414,348
/content/models/research/object_detection/images/train/nike_18.jpg,640,428,nike,245,208,322,295
/content/models/research/object_detection/images/train/nike_219_resize_0.jpg,1000,1000,nike,267,196,478,282
/content/models/research/object_detection/images/train/nike_126_random_hsv_random_rotation_2_0.jpg,1366,768,nike,806,182,856,210
/content/models/research/object_detection/images/train/nike_35.jpg,640,480,nike,327,263,452,333
/content/models/research/object_detection/images/train/nike_294.jpg,800,800,nike,268,187,417,280
/content/models/research/object_detection/images/train/nike_6.jpg,640,471,nike,201,312,246,357
/content/models/research/object_detection/images/train/nike_6.jpg,640,471,nike,301,255,386,357
/content/models/research/object_detection/images/train/nike_101_random_hsv_random_rotation_2_0.jpg,1366,768,nike,713,268,765,294
/content/models/research/object_detection/images/train/nike_24_random_hsv_random_shear_2_0.jpg,640,480,nike,118,217,200,272
/content/models/research/object_detection/images/train/nike_24_random_hsv_random_shear_2_0.jpg,640,480,nike,469,171,520,317
/content/models/research/object_detection/images/train/nike_40_random_rotation_0.jpg,612,612,nike,324,121,416,195
/content/models/research/object_detection/images/train/nike_283_random_hsv_random_shear_2_0.jpg,3500,2426,nike,951,175,1741,843
/content/models/research/object_detection/images/train/nike_283_random_hsv_random_shear_2_0.jpg,3500,2426,nike,521,1742,611,1778
/content/models/research/object_detection/images/train/nike_230_random_rotation_0.jpg,255,296,nike,159,113,178,125
/content/models/research/object_detection/images/train/nike_230_random_rotation_0.jpg,255,296,nike,166,183,175,191
/content/models/research/object_detection/images/train/nike_230_random_rotation_0.jpg,255,296,nike,105,93,177,131
/content/models/research/object_detection/images/train/nike_212_random_hsv_random_shear_2_0.jpg,424,478,nike,224,134,282,201
/content/models/research/object_detection/images/train/nike_290_resize_0.jpg,300,225,nike,345,621,746,792
/content/models/research/object_detection/images/train/nike_101_resize_0.jpg,1366,768,nike,415,319,447,334
/content/models/research/object_detection/images/train/nike_229_random_hsv_random_shear_2_0.jpg,255,296,nike,157,114,176,127
/content/models/research/object_detection/images/train/nike_229_random_hsv_random_shear_2_0.jpg,255,296,nike,112,93,177,130
/content/models/research/object_detection/images/train/nike_229_random_hsv_random_shear_2_0.jpg,255,296,nike,147,186,155,194
/content/models/research/object_detection/images/train/nike_236.jpg,1600,900,nike,574,223,986,653
/content/models/research/object_detection/images/train/nike_17_resize_0.jpg,640,480,nike,366,333,414,356
/content/models/research/object_detection/images/train/nike_225_random_hsv_0.jpg,255,296,nike,116,66,190,90
/content/models/research/object_detection/images/train/nike_43_resize_0.jpg,640,480,nike,252,213,373,356
/content/models/research/object_detection/images/train/nike_55_random_hsv_random_rotation_2_0.jpg,600,400,nike,304,110,363,196
/content/models/research/object_detection/images/train/nike_271_random_hsv_0.jpg,1000,555,nike,384,241,619,328
/content/models/research/object_detection/images/train/nike_247.jpg,225,225,nike,69,52,154,104
/content/models/research/object_detection/images/train/nike_31_random_rotation_0.jpg,640,427,nike,261,121,322,230
/content/models/research/object_detection/images/train/nike_210_random_hsv_random_shear_2_0.jpg,424,478,nike,175,115,281,159
/content/models/research/object_detection/images/train/nike_113_resize_0.jpg,1366,768,nike,480,640,527,667
/content/models/research/object_detection/images/train/nike_22.jpg,640,480,nike,106,64,173,170
/content/models/research/object_detection/images/train/nike_22.jpg,640,480,nike,285,196,327,225
/content/models/research/object_detection/images/train/nike_122_random_hsv_random_rotation_2_0.jpg,1366,768,nike,440,501,472,528
/content/models/research/object_detection/images/train/nike_122_random_hsv_random_rotation_2_0.jpg,1366,768,nike,563,467,608,489
/content/models/research/object_detection/images/train/nike_122_random_hsv_random_rotation_2_0.jpg,1366,768,nike,784,443,821,462
/content/models/research/object_detection/images/train/nike_216_resize_0.jpg,360,257,nike,69,390,391,506
/content/models/research/object_detection/images/train/nike_216_resize_0.jpg,360,257,nike,228,405,289,424
/content/models/research/object_detection/images/train/nike_216_resize_0.jpg,360,257,nike,493,528,539,551
/content/models/research/object_detection/images/train/nike_49_random_rotation_0.jpg,640,480,nike,189,313,240,376
/content/models/research/object_detection/images/train/nike_221_random_hsv_0.jpg,228,350,nike,50,124,158,254
/content/models/research/object_detection/images/train/nike_205.jpg,250,250,nike,129,146,146,155
/content/models/research/object_detection/images/train/nike_205.jpg,250,250,nike,126,34,144,41
/content/models/research/object_detection/images/train/nike_242_random_hsv_0.jpg,275,183,nike,95,38,145,58
/content/models/research/object_detection/images/train/nike_254_resize_0.jpg,201,251,nike,326,395,403,426
/content/models/research/object_detection/images/train/nike_212.jpg,424,478,nike,213,134,271,201
/content/models/research/object_detection/images/train/nike_25_resize_0.jpg,640,480,nike,338,250,508,388
/content/models/research/object_detection/images/train/nike_220_resize_0.jpg,513,655,nike,522,435,715,581
/content/models/research/object_detection/images/train/nike_32_random_hsv_random_shear_2_0.jpg,700,434,nike,532,248,594,286
/content/models/research/object_detection/images/train/nike_32_random_hsv_random_shear_2_0.jpg,700,434,nike,414,258,476,288
/content/models/research/object_detection/images/train/nike_228_random_hsv_0.jpg,3500,2334,nike,941,277,2834,1823
/content/models/research/object_detection/images/train/nike_244_random_rotation_0.jpg,194,259,nike,75,88,145,128
/content/models/research/object_detection/images/train/nike_285_random_hsv_0.jpg,640,640,nike,221,312,316,346
/content/models/research/object_detection/images/train/nike_285_random_hsv_0.jpg,640,640,nike,14,39,169,95
/content/models/research/object_detection/images/train/nike_243_random_hsv_random_shear_2_0.jpg,259,194,nike,101,102,171,136
/content/models/research/object_detection/images/train/nike_15_random_rotation_0.jpg,640,495,nike,228,314,295,356
/content/models/research/object_detection/images/train/nike_15_random_rotation_0.jpg,640,495,nike,458,246,489,263
/content/models/research/object_detection/images/train/nike_32.jpg,700,434,nike,542,248,604,286
/content/models/research/object_detection/images/train/nike_32.jpg,700,434,nike,415,258,478,288
/content/models/research/object_detection/images/train/nike_137.jpg,1366,768,nike,578,315,601,332
/content/models/research/object_detection/images/train/nike_118_random_rotation_0.jpg,1366,768,nike,616,313,662,334
/content/models/research/object_detection/images/train/nike_224_resize_0.jpg,500,300,nike,544,472,950,626
/content/models/research/object_detection/images/train/nike_17_random_hsv_0.jpg,640,480,nike,297,191,336,210
/content/models/research/object_detection/images/train/nike_59_random_hsv_random_shear_2_0.jpg,640,427,nike,74,134,336,254
/content/models/research/object_detection/images/train/nike_59_random_hsv_random_shear_2_0.jpg,640,427,nike,492,151,545,219
/content/models/research/object_detection/images/train/nike_215_random_hsv_0.jpg,800,1201,nike,468,242,663,547
/content/models/research/object_detection/images/train/nike_215_random_hsv_0.jpg,800,1201,nike,26,275,273,516
/content/models/research/object_detection/images/train/nike_121.jpg,1366,768,nike,716,315,767,354
/content/models/research/object_detection/images/train/nike_279_random_hsv_random_rotation_2_0.jpg,618,410,nike,360,123,566,213
/content/models/research/object_detection/images/train/nike_294_random_hsv_random_shear_2_0.jpg,800,800,nike,262,187,407,280
/content/models/research/object_detection/images/train/nike_22_random_hsv_random_rotation_2_0.jpg,640,480,nike,113,64,182,168
/content/models/research/object_detection/images/train/nike_22_random_hsv_random_rotation_2_0.jpg,640,480,nike,286,196,328,225
/content/models/research/object_detection/images/train/nike_55_resize_0.jpg,600,400,nike,451,310,539,439
/content/models/research/object_detection/images/train/nike_280_random_hsv_0.jpg,200,200,nike,91,83,119,95
/content/models/research/object_detection/images/train/nike_280_random_hsv_0.jpg,200,200,nike,130,161,144,172
/content/models/research/object_detection/images/train/nike_279_random_rotation_0.jpg,618,410,nike,361,114,570,200
/content/models/research/object_detection/images/train/nike_224_random_rotation_0.jpg,500,300,nike,258,120,449,195
/content/models/research/object_detection/images/train/nike_229_random_hsv_0.jpg,255,296,nike,162,114,182,127
/content/models/research/object_detection/images/train/nike_229_random_hsv_0.jpg,255,296,nike,103,93,178,130
/content/models/research/object_detection/images/train/nike_229_random_hsv_0.jpg,255,296,nike,166,186,174,194
/content/models/research/object_detection/images/train/nike_46.jpg,2048,1536,nike,907,578,1040,654
/content/models/research/object_detection/images/train/nike_288.jpg,660,220,nike,161,120,189,140
/content/models/research/object_detection/images/train/nike_288.jpg,660,220,nike,382,119,405,138
/content/models/research/object_detection/images/train/nike_219_random_hsv_random_rotation_2_0.jpg,1000,1000,nike,387,285,691,413
/content/models/research/object_detection/images/train/nike_24_random_hsv_random_rotation_2_0.jpg,640,480,nike,128,238,210,294
/content/models/research/object_detection/images/train/nike_24_random_hsv_random_rotation_2_0.jpg,640,480,nike,455,155,514,281
/content/models/research/object_detection/images/train/nike_272_random_hsv_0.jpg,640,360,nike,170,42,271,87
/content/models/research/object_detection/images/train/nike_272_random_hsv_0.jpg,640,360,nike,401,28,514,67
/content/models/research/object_detection/images/train/nike_272_random_hsv_0.jpg,640,360,nike,477,239,506,260
/content/models/research/object_detection/images/train/nike_272_random_hsv_0.jpg,640,360,nike,174,210,200,235
/content/models/research/object_detection/images/train/nike_243_random_hsv_0.jpg,259,194,nike,104,102,177,136
/content/models/research/object_detection/images/train/nike_241_random_rotation_0.jpg,275,183,nike,57,45,173,91
/content/models/research/object_detection/images/train/nike_296_resize_0.jpg,392,300,nike,144,210,349,284
/content/models/research/object_detection/images/train/nike_294_random_hsv_0.jpg,800,800,nike,268,187,417,280
/content/models/research/object_detection/images/train/nike_255_resize_0.jpg,186,272,nike,326,744,622,858
/content/models/research/object_detection/images/train/nike_124_random_hsv_0.jpg,1366,768,nike,351,380,385,398
/content/models/research/object_detection/images/train/nike_124_random_hsv_0.jpg,1366,768,nike,474,370,509,390
/content/models/research/object_detection/images/train/nike_124_random_hsv_0.jpg,1366,768,nike,865,412,898,431
/content/models/research/object_detection/images/train/nike_9_resize_0.jpg,640,446,nike,525,540,772,644
/content/models/research/object_detection/images/train/nike_278_random_rotation_0.jpg,1050,500,nike,304,239,332,251
/content/models/research/object_detection/images/train/nike_278_random_rotation_0.jpg,1050,500,nike,485,217,513,229
/content/models/research/object_detection/images/train/nike_278_random_rotation_0.jpg,1050,500,nike,662,188,689,199
/content/models/research/object_detection/images/train/nike_278_random_rotation_0.jpg,1050,500,nike,201,192,214,200
/content/models/research/object_detection/images/train/nike_254_random_hsv_random_rotation_2_0.jpg,201,251,nike,63,107,81,116
/content/models/research/object_detection/images/train/nike_141_random_hsv_0.jpg,1366,768,nike,350,435,379,452
/content/models/research/object_detection/images/train/nike_141_random_hsv_0.jpg,1366,768,nike,504,374,535,394
/content/models/research/object_detection/images/train/nike_114.jpg,1366,768,nike,359,435,427,476
/content/models/research/object_detection/images/train/nike_271_random_hsv_random_rotation_2_0.jpg,1000,555,nike,387,235,617,331
/content/models/research/object_detection/images/train/nike_115_random_hsv_random_rotation_2_0.jpg,1366,768,nike,654,476,705,505
/content/models/research/object_detection/images/train/nike_263.jpg,302,167,nike,114,69,188,99
/content/models/research/object_detection/images/train/nike_276_random_hsv_random_rotation_2_0.jpg,480,320,nike,108,118,344,228
/content/models/research/object_detection/images/train/nike_214_random_hsv_0.jpg,513,655,nike,166,578,194,602
/content/models/research/object_detection/images/train/nike_214_random_hsv_0.jpg,513,655,nike,250,527,277,541
/content/models/research/object_detection/images/train/nike_214_random_hsv_0.jpg,513,655,nike,208,392,232,403
/content/models/research/object_detection/images/train/nike_214_random_hsv_0.jpg,513,655,nike,233,124,255,133
/content/models/research/object_detection/images/train/nike_281_random_hsv_random_rotation_2_0.jpg,798,532,nike,483,349,655,448
/content/models/research/object_detection/images/train/nike_281_random_hsv_random_rotation_2_0.jpg,798,532,nike,661,141,749,202
/content/models/research/object_detection/images/train/nike_255_random_rotation_0.jpg,186,272,nike,31,170,99,197
/content/models/research/object_detection/images/train/nike_112.jpg,1366,768,nike,615,467,666,490
/content/models/research/object_detection/images/train/nike_29_random_rotation_0.jpg,640,426,nike,293,154,485,309
/content/models/research/object_detection/images/train/nike_45_random_rotation_0.jpg,640,640,nike,154,226,238,259
/content/models/research/object_detection/images/train/nike_45_random_rotation_0.jpg,640,640,nike,431,147,577,220
/content/models/research/object_detection/images/train/nike_45_random_rotation_0.jpg,640,640,nike,440,405,529,455
/content/models/research/object_detection/images/train/nike_45_random_rotation_0.jpg,640,640,nike,123,476,180,582
/content/models/research/object_detection/images/train/nike_41_random_hsv_random_shear_2_0.jpg,341,220,nike,121,87,173,126
/content/models/research/object_detection/images/train/nike_252_random_hsv_random_shear_2_0.jpg,200,252,nike,80,136,105,150
/content/models/research/object_detection/images/train/nike_260_resize_0.jpg,299,168,nike,313,364,1006,854
/content/models/research/object_detection/images/train/nike_134_random_hsv_0.jpg,1366,768,nike,904,530,962,556
/content/models/research/object_detection/images/train/nike_134_random_hsv_0.jpg,1366,768,nike,1086,319,1124,344
/content/models/research/object_detection/images/train/nike_220_random_rotation_0.jpg,513,655,nike,270,287,396,384
/content/models/research/object_detection/images/train/nike_260_random_hsv_random_rotation_2_0.jpg,299,168,nike,80,27,264,150
/content/models/research/object_detection/images/train/nike_216_random_hsv_0.jpg,360,257,nike,33,133,185,188
/content/models/research/object_detection/images/train/nike_216_random_hsv_0.jpg,360,257,nike,108,140,137,149
/content/models/research/object_detection/images/train/nike_216_random_hsv_0.jpg,360,257,nike,233,198,255,209
/content/models/research/object_detection/images/train/nike_222_random_rotation_0.jpg,255,296,nike,78,57,154,168
/content/models/research/object_detection/images/train/nike_274_random_hsv_random_rotation_2_0.jpg,1000,1000,nike,436,550,516,594
/content/models/research/object_detection/images/train/nike_128_random_hsv_0.jpg,1366,768,nike,657,314,689,331
/content/models/research/object_detection/images/train/nike_234_random_hsv_random_rotation_2_0.jpg,200,200,nike,50,108,87,129
/content/models/research/object_detection/images/train/nike_50_random_hsv_random_shear_2_0.jpg,640,424,nike,187,78,321,136
/content/models/research/object_detection/images/train/nike_203_resize_0.jpg,600,800,nike,448,336,675,521
/content/models/research/object_detection/images/train/nike_260.jpg,299,168,nike,82,30,263,158
/content/models/research/object_detection/images/train/nike_241_random_hsv_random_rotation_2_0.jpg,275,183,nike,61,44,175,94
/content/models/research/object_detection/images/train/nike_8_resize_0.jpg,500,500,nike,147,267,311,350
/content/models/research/object_detection/images/train/nike_8_resize_0.jpg,500,500,nike,531,865,641,924
/content/models/research/object_detection/images/train/nike_39.jpg,640,423,nike,314,224,353,241
/content/models/research/object_detection/images/train/nike_286_random_rotation_0.jpg,1600,1600,nike,759,1123,923,1214
/content/models/research/object_detection/images/train/nike_247_resize_0.jpg,225,225,nike,231,174,516,348
/content/models/research/object_detection/images/train/nike_228_resize_0.jpg,3500,2334,nike,142,129,429,364
/content/models/research/object_detection/images/train/nike_228_random_hsv_random_shear_2_0.jpg,3500,2334,nike,908,277,2827,1823
/content/models/research/object_detection/images/train/nike_230_resize_0.jpg,255,296,nike,342,214,378,237
/content/models/research/object_detection/images/train/nike_230_resize_0.jpg,255,296,nike,350,350,367,365
/content/models/research/object_detection/images/train/nike_230_resize_0.jpg,255,296,nike,237,176,376,244
/content/models/research/object_detection/images/train/nike_11_random_hsv_random_rotation_2_0.jpg,600,450,nike,221,265,376,328
/content/models/research/object_detection/images/train/nike_259_random_hsv_0.jpg,225,225,nike,122,94,144,108
/content/models/research/object_detection/images/train/nike_259_random_hsv_0.jpg,225,225,nike,100,24,112,47
/content/models/research/object_detection/images/train/nike_285.jpg,640,640,nike,221,312,316,346
/content/models/research/object_detection/images/train/nike_285.jpg,640,640,nike,14,39,169,95
/content/models/research/object_detection/images/train/nike_278_resize_0.jpg,1050,500,nike,244,410,267,420
/content/models/research/object_detection/images/train/nike_278_resize_0.jpg,1050,500,nike,393,396,416,405
/content/models/research/object_detection/images/train/nike_278_resize_0.jpg,1050,500,nike,539,375,561,384
/content/models/research/object_detection/images/train/nike_278_resize_0.jpg,1050,500,nike,161,367,171,375
/content/models/research/object_detection/images/train/nike_233_random_rotation_0.jpg,211,238,nike,61,81,153,172
/content/models/research/object_detection/images/train/nike_124.jpg,1366,768,nike,351,380,385,398
/content/models/research/object_detection/images/train/nike_124.jpg,1366,768,nike,474,370,509,390
/content/models/research/object_detection/images/train/nike_124.jpg,1366,768,nike,865,412,898,431
/content/models/research/object_detection/images/train/nike_217_resize_0.jpg,425,424,nike,421,270,881,558
/content/models/research/object_detection/images/train/nike_141_random_hsv_random_rotation_2_0.jpg,1366,768,nike,385,461,414,478
/content/models/research/object_detection/images/train/nike_141_random_hsv_random_rotation_2_0.jpg,1366,768,nike,517,394,548,414
/content/models/research/object_detection/images/train/nike_267_random_rotation_0.jpg,510,612,nike,221,244,280,271
/content/models/research/object_detection/images/train/nike_236_random_hsv_random_shear_2_0.jpg,1600,900,nike,545,223,1013,653
/content/models/research/object_detection/images/train/nike_290_random_hsv_random_rotation_2_0.jpg,300,225,nike,86,118,187,162
/content/models/research/object_detection/images/train/nike_216_random_hsv_random_shear_2_0.jpg,360,257,nike,50,133,193,188
/content/models/research/object_detection/images/train/nike_216_random_hsv_random_shear_2_0.jpg,360,257,nike,117,140,144,149
/content/models/research/object_detection/images/train/nike_216_random_hsv_random_shear_2_0.jpg,360,257,nike,237,198,258,209
/content/models/research/object_detection/images/train/nike_6_random_hsv_0.jpg,640,471,nike,201,312,246,357
/content/models/research/object_detection/images/train/nike_6_random_hsv_0.jpg,640,471,nike,301,255,386,357
/content/models/research/object_detection/images/train/nike_123.jpg,1366,768,nike,670,477,710,496
/content/models/research/object_detection/images/train/nike_258_random_rotation_0.jpg,225,225,nike,148,139,190,160
/content/models/research/object_detection/images/train/nike_258_random_rotation_0.jpg,225,225,nike,87,75,130,115
/content/models/research/object_detection/images/train/nike_61_resize_0.jpg,640,480,nike,72,170,276,338
/content/models/research/object_detection/images/train/nike_6_random_rotation_0.jpg,640,471,nike,200,308,245,353
/content/models/research/object_detection/images/train/nike_6_random_rotation_0.jpg,640,471,nike,299,254,384,355
/content/models/research/object_detection/images/train/nike_4_random_rotation_0.jpg,640,480,nike,399,283,527,348
/content/models/research/object_detection/images/train/nike_4_random_rotation_0.jpg,640,480,nike,467,111,583,187
/content/models/research/object_detection/images/train/nike_241_resize_0.jpg,275,183,nike,146,233,445,352
/content/models/research/object_detection/images/train/nike_233_random_hsv_random_rotation_2_0.jpg,211,238,nike,61,80,151,172
/content/models/research/object_detection/images/train/nike_267_resize_0.jpg,510,612,nike,227,202,277,223
/content/models/research/object_detection/images/train/nike_237_random_hsv_random_rotation_2_0.jpg,950,534,nike,750,320,844,362
/content/models/research/object_detection/images/train/nike_242_random_hsv_random_rotation_2_0.jpg,275,183,nike,92,46,140,69
/content/models/research/object_detection/images/train/nike_103_random_hsv_random_shear_2_0.jpg,1366,768,nike,544,415,564,433
/content/models/research/object_detection/images/train/nike_39_resize_0.jpg,640,423,nike,221,233,248,245
/content/models/research/object_detection/images/train/nike_117_random_hsv_0.jpg,1366,768,nike,694,398,719,415
/content/models/research/object_detection/images/train/nike_28.jpg,800,531,nike,524,204,681,295
/content/models/research/object_detection/images/train/nike_28.jpg,800,531,nike,157,370,288,435
/content/models/research/object_detection/images/train/nike_28.jpg,800,531,nike,686,46,736,83
/content/models/research/object_detection/images/train/nike_220_random_hsv_random_rotation_2_0.jpg,513,655,nike,269,288,394,386
/content/models/research/object_detection/images/train/nike_3_random_hsv_random_rotation_2_0.jpg,640,431,nike,334,256,399,308
/content/models/research/object_detection/images/train/nike_5_resize_0.jpg,640,480,nike,317,474,394,687
/content/models/research/object_detection/images/train/nike_122_random_rotation_0.jpg,1366,768,nike,400,478,431,508
/content/models/research/object_detection/images/train/nike_122_random_rotation_0.jpg,1366,768,nike,535,466,581,487
/content/models/research/object_detection/images/train/nike_122_random_rotation_0.jpg,1366,768,nike,771,480,809,498
/content/models/research/object_detection/images/train/nike_203_random_hsv_random_shear_2_0.jpg,600,800,nike,214,249,356,386
